"E1","E2","E3","E4","E5","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","Y"
1385.70466796061,1939.48570041703,3354.11633846229,383.154203034385,-450.051831677772,243.712375658069,903.703662456492,1111.14958583411,479.714400637822,582.504845500963,1328.9094624292,887.00265508954,710.940314484784,802.117168434052,618.177435453796,760.591374399547,1066.13140834839,586.93857754489,395.550174940275,961.815409240059,46.3688445080075
1931.57618529542,1669.05681192024,2962.81408599388,1689.53996008521,-1067.74345106626,215.385796218678,764.366292680389,1008.23055918437,557.931842408859,666.309236290454,1370.23581198863,682.026305754065,734.532827407126,755.231006738514,747.88013372857,648.522518869771,1043.5578163897,731.420329468968,471.710342498921,1113.40816487372,46.4631486902764
299.386106356821,-689.279434365683,2645.63722007539,55.1303381332069,-186.024574314966,327.198377885756,893.896724355506,1218.1209679601,437.019934546312,560.784763188288,1282.91698703625,770.765496476441,774.948247046615,742.39895678861,744.665368657324,798.805215120664,1261.03769363694,740.269629597456,313.922871961025,1137.04300886212,46.3943578349881
2593.71369792836,142.507568556677,2858.47716571993,468.540498382946,-712.658074304749,213.546185606064,946.564348352273,1067.11246855025,528.389326138756,471.492979090264,1571.9336491983,617.768202114238,884.809992637181,695.226241173709,526.342132570833,667.909736559015,1177.721259222,556.095197690835,447.266116795056,1081.2816221658,46.2449957808839
2287.6354973796,3706.39465275232,2108.49675125172,863.597672708905,700.912185619741,237.848973242034,874.837087866828,1070.73858387944,393.258900771131,846.945578946655,1382.0031536101,800.210549247809,733.297581493333,661.356383009482,789.395060813195,803.239404054892,1089.74920530787,677.102640668164,429.484477945406,986.740857207795,46.4311983364952
2612.00583605558,1198.37051908697,2033.68738754838,1540.83020409123,-603.214356032179,263.092517159953,981.535889843865,1115.9735829129,568.192666956707,608.034174136073,1466.67142007942,668.957557887133,769.889034982745,567.771286565161,682.542716403981,785.11312357987,1112.11086033899,650.145779486787,456.693009994099,1115.05179126257,46.3494126076204
2796.23880424722,635.21466118101,1982.14841061784,904.860905582599,739.979728012195,158.819989605294,802.080444077064,1276.25422748351,553.64163496169,602.248801954995,1410.30570737858,702.600019622609,665.285070567215,810.415235011034,572.729191044819,712.495465714131,1172.7160296889,637.689611830965,516.837072712744,1057.82470800002,46.1200170825438
2135.69377884874,432.152799213702,811.852096764673,604.721129492112,-504.623735231322,294.798606996743,1108.8907062751,1208.25203420743,446.473288705876,574.659007098278,1319.94950698525,637.002223637392,666.234128859478,702.08183577987,634.961306265099,784.786843256137,1090.36380152953,578.75818056185,364.012255103966,1028.08557928644,46.1084316081963
1578.69511733644,1060.66407503633,807.168502391389,2024.1986923559,685.851585523916,199.087966046969,910.845553659333,1209.22974410444,610.095793632268,640.323153035695,1421.97885618245,743.910084771736,674.551283970434,852.434110770364,686.620904491194,679.05590922641,1053.93510670241,593.489994609535,471.993123265519,1071.01742496942,46.1873469278288
878.270208166035,1372.37739933891,1880.20357320162,-817.636139048025,-583.689687809021,149.633614803421,702.603544195441,1119.65318056728,439.206594990895,601.779420273305,1429.16383951672,715.557028343507,625.560681457607,718.601574790647,836.845347050241,697.228662657335,1078.44274940391,711.346089664309,442.411892660757,1067.4517960075,46.3788157120134
3062.79711124006,3110.24039081477,1824.60034752302,338.467603204304,-1813.94547959265,188.197108336758,913.319603959648,1202.11736399785,402.161028421863,676.188772594571,1370.2679361397,832.240971583707,771.009737093161,760.398541975269,607.078929593854,705.355100823176,1105.29822010147,675.619926752953,408.54444892945,1043.39333411941,46.1935439731878
210.005247255563,3042.08309658738,4191.65118745147,188.534168317058,941.69593574453,206.414121649289,837.783121830471,1097.80656383629,393.131623106511,577.499834447421,1248.40483234837,573.445431615294,818.968833797409,660.677782981984,623.378765812748,564.311841227328,1105.39576805912,546.097773417573,428.719696555435,1183.22088543492,46.4219763091855
2312.70875922376,1524.6903237237,2683.27887074927,1424.52262597468,761.45678049578,176.99068442712,1065.22791876462,1260.1525253158,545.232216427703,667.14791982579,1380.49868217309,792.893666308831,787.608830015101,878.884102162062,613.510556869567,668.814281767758,1176.38929542171,507.159682922232,396.069287955343,1214.51351926831,46.272088624857
3404.41501398998,443.242538452072,2383.41937694469,1825.11886463955,-1134.51919936318,161.476660925024,958.216373455634,1169.67973765086,346.923291616396,701.087004338875,1337.59979789443,757.911561064217,797.265875197518,935.698985458416,623.387751894577,650.094688583176,1126.62873849399,557.212305743415,403.108134286333,1032.61596768154,46.2833638753571
1905.11800554775,3544.88298805755,3021.37662164227,715.526147563525,-2505.66301123453,355.32395048119,814.324165309489,1096.17467640241,407.419243293911,664.886449590092,1296.84864820335,675.070374889242,751.591410191881,728.343113217418,644.729137978326,717.770868557892,1137.21164981352,601.284197449973,439.849980970867,1124.06090296409,46.3783291036562
1313.07333252795,935.440773313313,3591.64055390409,675.393358117217,430.10542127263,310.982032262494,815.944898384475,1025.56744859753,343.614207159416,683.165854256768,1517.33390762579,639.105065325227,783.283822800786,826.37405827201,722.480276352424,587.525552041224,1059.70222092822,623.536246813594,423.846934578493,1070.03999650951,46.5973194461033
1206.96426567264,68.2410880883772,799.119257469604,814.652717632173,966.048933106453,247.927422677561,761.159222102126,1073.66132201017,709.004837810768,643.486925035786,1399.88923791875,997.872500397666,696.137840116825,728.042415123571,503.380302872501,743.541070159941,1132.04304485328,746.072001517076,280.349985411782,1110.69771519527,46.0493200196784
1425.73712234181,2837.98009077949,2797.85636227753,837.341965570076,-505.160741675285,167.130716272217,858.033103603908,1063.44889279181,594.433477949944,670.022371100051,1364.40084248511,766.582277893404,752.1642155202,738.526457275255,638.177806631793,689.989246298138,1128.97625572465,606.963795070371,484.457862458819,1110.45775923515,46.2791435199389
2021.00470159991,471.649942050631,3063.423101105,-1297.04474919744,-1468.90752806736,162.166224360914,757.112736389993,1205.95979861661,477.370020783811,598.951788088119,1319.12569400562,837.765009821426,778.146154946093,646.058155554991,688.518227805128,579.852025136581,1309.90821631912,610.785277112535,339.77095860694,976.071700261462,46.3701880085213
1838.0350477216,1831.93431830502,1403.37954299207,-1020.48588256475,-822.435372149877,376.662362263093,946.159056592613,1132.99369854069,437.525710862073,673.987552282348,1330.57928825265,698.154377073692,747.020830124475,647.439751311727,688.064946175189,639.139748050648,987.727030804985,646.196293771031,512.313304880102,1011.21427532579,46.0734924724542
1599.90277647975,1432.03183805162,2467.11976582307,362.962573991171,-280.827030796007,108.34826586266,907.603124117547,1106.36126202152,474.103415593104,605.103899082486,1287.2899906286,605.044005423095,721.288342170544,599.321180172109,596.303449605191,742.070099266708,990.569166210741,561.02765570658,390.309737808385,1131.82012213458,46.2135768822248
2568.57373466494,751.358102990576,1602.35956388967,858.800193623942,-127.464014958744,303.992561665462,912.486205448932,1150.31788124815,632.577915415674,817.636536523035,1513.31648819461,826.605817530745,770.376525468698,758.850546965361,658.575881984975,591.819508983673,1159.79206414942,554.858577910959,397.10980438292,1038.57433299808,46.2450337740086
2351.58373055756,1438.21684742331,1964.98849355707,-212.351301357899,37.4600385047424,354.098377642632,680.041486314275,1229.52566845765,416.756260810045,695.965297904156,1311.88465958331,809.321678175867,516.701096258039,741.298359935941,618.828755854771,652.524466511433,1052.70293874644,767.389693624747,308.998607020752,1098.8887560615,46.3156694789084
3065.89941255896,1428.07394809281,1095.44929892071,-679.483425043617,202.519901833277,169.447201775995,832.232049745195,1173.21324101873,541.451894212718,582.61845558344,1411.25426256722,733.455460393422,802.264510416134,628.139551980793,593.807598933566,509.235653898701,1082.9264989237,535.261139513741,364.542716108902,1109.48520231968,46.0277235070791
2114.76879955634,1291.35283213064,2360.74888413457,967.329650165536,668.136284160003,326.458650578499,847.583775577697,1226.27196499711,523.234446378106,641.619789029796,1371.10752299414,705.126901993734,712.086985389162,771.660533440057,632.698929590733,560.201651472877,1297.02698800696,456.236571539436,394.155260662896,1028.45702940954,46.113795350003
827.481143121482,1723.15281933302,4773.44135231779,-510.455008959186,-1101.55222737918,246.513423352509,849.998219179029,1105.54627501418,490.747136363703,504.443004068581,1398.64582429572,776.642291766486,771.875662519036,710.283317724725,647.398116653468,747.4891011431,1009.57432113025,609.107215648252,524.15731423155,1086.00180048145,46.4653094313012
692.147074544691,2277.84665871379,1103.17152785831,2171.75209699396,1927.93080906627,264.620041348546,897.701094234293,1110.45315150967,448.825637797746,527.174293979091,1334.2396356254,732.733027265357,737.890421656402,704.229267930944,726.306673087427,596.005988894916,1115.86704778887,650.592690565968,463.13622868468,1126.31842084774,46.2972540616969
2578.85849819584,2351.92353693738,2565.53059466497,903.214603036349,-1026.05129311426,353.173174029454,873.428940735441,1082.44557334502,407.520454118374,622.032254950142,1362.09911581885,832.1559236915,833.469324168304,749.556734190504,681.870235970955,643.657723491273,1107.00998881678,607.949203049728,405.141572337257,1119.03541869905,46.3660562627077
2672.58758069215,2296.69720059556,3181.62787881259,1048.86173772174,795.150312195734,204.37152544898,894.473562268812,1262.76735375933,401.971365062404,589.832301574188,1349.22821722994,669.341469977363,748.498072587136,666.109028837261,733.675907636827,587.738913916457,1152.92239593284,398.216584928899,328.20473011087,1033.89339862181,46.3763038663402
2894.22656135178,648.336109285507,2161.26912344421,1175.44146870794,1342.50939782567,233.69977721133,917.718081087682,1214.79506305085,452.701524465556,647.144930936088,1166.54209777089,845.835949631447,619.944052287792,602.472311618018,798.359172625288,774.14208748714,1170.80858168444,622.864748026535,463.460949589869,992.440087356486,46.4013041594452
3645.18774139618,2796.2507041046,3216.11904355845,1088.70121153067,931.464676711413,234.098005785391,915.07742787696,1138.66000087414,519.776220309534,612.712040661628,1391.34776799482,689.946306319807,724.657076361963,729.648649344666,673.926015797917,613.558482724235,955.603746448321,629.420334974585,279.705656504766,991.993687329372,46.4847950706801
1419.60895460188,2344.25325373296,4079.99753169752,973.114589720442,-1095.86382253025,249.698390329627,1010.86186128113,1164.75284314052,445.162089864257,573.518632609647,1432.10180570439,612.630107841335,1001.75408556073,529.17653663325,561.45686261963,677.286309885363,1108.41518189337,601.068217251771,541.248301069141,1121.03574857333,46.4495793909514
1470.23712998231,2001.85900220643,3213.83805386303,-35.6170716279884,801.84773163679,254.612682522607,858.889648527414,1186.8462162051,558.383379851413,623.793542319192,1434.08909689766,734.841044350722,673.469857128166,656.272670276969,638.267765194275,550.783522060764,1088.46696861913,559.175801016015,386.473738636509,1147.38159133098,46.310974698338
2586.46190504539,1153.78970935177,2549.09947260568,205.179425133653,-362.209898025009,344.757011284415,798.083904628965,1134.08388910065,517.688487603568,664.241252556179,1214.08524619489,848.72852649028,623.365510115502,709.776683848247,663.942615678747,599.764763513324,1079.89873005016,585.925587315435,548.424984949192,1082.32314944744,46.2781215081139
1905.94543833648,264.004341040891,4164.14522462043,-1428.97836014546,-1144.26175175307,140.303522796494,931.128333091729,1179.32391922324,667.832406837592,587.006727086181,1310.32031560277,684.676082458586,768.673162245752,698.23119217184,637.881800720055,882.174547183095,1034.92213202144,519.441787280555,561.019028338237,1026.76920375769,46.193156551797
3027.7575602967,1027.5006559218,2136.18964160049,277.333232868934,-937.563635038194,188.670462936877,919.463468418901,1100.36709243596,523.260086029683,738.042046697554,1426.91922071231,838.495701434949,698.370163362668,740.163010861046,681.850761342964,726.918246812143,1212.26222705029,524.96690190723,354.461397446698,1243.00246863895,46.3449918482916
2863.91064122304,-712.459590393101,3508.82395528451,-126.993651607425,-1782.36196658647,263.609908826269,900.037117564076,1136.7280376858,395.447858125639,673.366463417957,1340.61274293603,834.537359294373,681.394534796483,819.368395437063,867.495999018864,650.6266524232,1135.29739938482,646.767270617475,303.078226045533,1123.34569615346,46.5352954364134
830.907184381725,1156.72848947594,3132.43514137425,-19.7677966626758,-176.701898942107,197.829435588586,963.635387804863,1176.41300334051,488.607462841179,709.477798345546,1430.20981002974,614.286985979087,577.786174688667,781.474670239055,697.646491123893,685.297880875706,1193.00148627118,661.920483764887,372.223844379069,1106.25375802177,46.4265835117112
3312.23358506433,2917.12058884285,3493.62916117575,-22.0188579700914,1374.31224918911,86.8889854428179,772.167284932183,1146.36998288156,710.011143031746,682.584691823366,1396.01844851427,694.79052107104,731.962905646255,775.499269403665,669.907228773747,874.509850884041,1038.84230065167,695.337154552283,353.687259893304,1045.80606548235,46.4061424785808
2404.75506119343,1036.12011464583,2533.14872567569,1340.35535591953,1786.57757163789,191.992903589985,981.886175518932,1204.16045004673,552.960810822501,714.055602945204,1388.32335193914,651.318371084343,556.293688573783,771.223616319024,562.553906650264,669.393696865715,1083.07590011242,604.658130319355,391.91330416729,1094.46554699198,46.2932164153991
1896.69175542861,1027.49688672834,3427.51470891627,2093.07931419765,-1198.27147868468,205.735234234567,679.645924244894,1169.82658621193,443.265571274382,692.906108401534,1349.17482392255,681.06949831296,850.808981732963,810.910162550934,676.347448112148,703.716046145315,1160.31272618416,471.239482130678,414.512447046671,1225.18153733509,46.4274200765012
4425.03571574454,702.986587491117,2044.72246078487,569.363975208353,1727.73097788001,244.021636967915,831.028502550145,1228.42108718616,584.722967021003,557.975884721041,1304.32210233749,731.006477815772,624.657781037578,553.803468764912,616.517813970027,644.259612092497,1065.96972380725,673.060896254364,494.286670887005,1094.88289864555,46.3075993055685
2521.47915781139,2278.89619954962,3912.00024661106,274.309322265544,-1362.79395876825,435.454578521529,945.830414462394,1125.33445864779,398.106811601422,536.452317884627,1326.5859753087,624.342653367981,671.887515431713,691.321071813577,707.469343084428,697.945494237732,999.77945501538,448.448878441407,469.368833077134,993.351008384085,46.4713017612938
1518.7737772369,1755.58551543798,2320.66883062502,-811.658463994901,416.967466288742,202.268939651469,846.461585802055,1294.36604094979,545.141131080496,672.895122670075,1385.22892142431,740.500372591129,801.947781365127,613.979166053509,807.911126334405,614.026641703614,1170.79874171373,701.706152919172,583.60092489638,1080.74908282135,46.3102508580396
1311.55320911467,2866.32340405897,781.304982259839,1066.63120957691,-1341.00926188032,266.841981372794,821.205943620297,1102.07993624478,348.806821488497,596.713691695835,1245.98142358332,662.888932230006,660.660700201804,623.449509821335,620.855972553171,684.567368914501,1141.80472638441,592.670576861899,437.202647341493,1048.90783355465,46.0510540176434
2103.19236791043,1155.17485434086,2375.38081529417,1469.9918211623,-1152.86423086304,374.204434612217,775.142420580696,1293.33446607498,458.636409478913,847.328531680162,1428.28615119116,726.748342623852,710.407077949737,716.176964659242,598.842380023764,695.486145883687,1222.47855591367,522.328554271014,423.374380998655,992.398128411919,46.2823615272862
394.256295415502,2899.04667650386,2217.11825827834,44.1979948267385,-1143.67354830751,342.507527685604,915.815152652248,1088.0840160687,478.527783259736,665.859353697845,1218.20829448214,673.736789055914,727.484455479419,651.619988945278,490.185735892084,701.574289113878,1216.170582549,516.733840519873,415.439194854829,1134.24817796609,46.1140986377436
1667.00029069224,4829.63970984613,2184.37595485396,-785.848567285753,520.563206418665,285.700305499496,966.340972474597,1077.4099968946,532.121677433321,684.697846074154,1416.42409375868,794.149139464888,522.388882495961,560.188819553501,749.17039836366,618.972602976749,1124.70087435611,627.998824697796,282.110521490704,1015.74064352639,46.3060236960844
3023.73073298697,897.18500341005,2276.73709283802,-34.0090510164797,1238.66212324766,193.269332124168,908.315855529687,1151.04868228418,533.764516689798,767.44977505862,1460.90740740803,686.354726042568,688.933629314734,613.948915362077,669.843846639978,854.100690333296,1225.09243894539,639.518017830808,325.911634092801,1030.05102658466,46.1469699671183
-317.210288532091,2204.78354997033,2789.39765218481,-731.677564217274,-1224.34447950514,499.572099854036,947.062831098869,1048.90410119195,496.024575758577,598.260464963219,1317.52454810391,680.023752076807,758.09320093683,735.841136763793,683.44710064078,720.669594628861,1088.77171071011,693.151369495183,392.320602708153,1028.81142291516,46.2725446806028
2225.34145984522,1327.1235238599,3424.70411653597,1105.10551676411,-436.761978781009,171.907240914119,885.567175173495,1250.19951592291,466.359142596681,759.121427112424,1418.06769275557,741.821910689434,714.7306730113,860.492520489002,518.587158220207,624.030093427585,1028.9643500292,755.609118410664,529.272521347594,1033.17052655943,46.485101894882
3032.68462092417,1395.80435053529,1708.68215752322,16.0988822575806,-1.75407670406494,149.655015628489,971.711898255037,1129.96036142829,567.421575560164,508.228869739828,1388.08301053124,675.54328495668,693.494861200244,743.783231462806,769.12160928751,639.707298613994,952.592696700729,613.17716307716,392.003782624899,1228.47255887588,46.255402130785
1425.71416709689,1236.67724427566,3321.53761146746,-1254.91577688804,1085.61920974259,281.718759466049,872.764777814347,1135.84383754769,551.653863415822,523.668762592918,1399.15665409814,772.439743882205,785.757338826328,708.905660098844,668.16713642039,744.490838484956,1117.34791797111,630.162892629552,358.739149434045,1243.2356933382,46.3124206934792
1972.60110970557,4420.82296255453,1391.95160611632,2058.69548170525,1266.83424321045,279.112665653784,948.846806528111,1097.33038838141,644.431171088494,737.361567235928,1337.79558178131,692.834484052325,676.773154697935,694.187098105803,486.976386204473,640.122951137865,1149.86407239032,648.052199941803,483.572373327756,1077.60753504904,46.2734310710473
3390.32341666862,1501.02902415808,4049.32784035073,1900.94514852647,-1215.10371866672,186.999954899191,861.310054927461,1056.06573954786,682.912239966492,609.033261139908,1240.93784327973,635.470753984405,676.533753074919,644.872397397521,784.845113453013,665.282321762174,1086.75587770614,564.7498522,399.091617855713,953.035847872449,46.5474640821939
2831.47081434169,3073.17357876474,1540.7184326171,2000.29091526793,-525.544175650246,220.193806500422,917.381141041752,1301.45830489753,295.917634601886,586.55386821418,1370.97117243751,787.913716392123,679.050126395292,648.354137731696,622.838813440393,773.840010152986,1234.73690583052,602.07929159279,295.660389222116,1061.09889082366,46.3175247991855
2238.93376058297,3657.57213130211,3648.55178188371,782.764413023565,14.1594978491254,258.851864487652,776.278788156713,1104.44757823574,502.541511766054,595.785200823079,1345.09860178417,677.337173010376,670.81926934477,608.697563074136,886.364287881737,726.328865068324,1142.0479033168,594.833126239247,298.39898515178,1202.93735678755,46.5669768743145
1366.04303339194,2046.24251445948,2633.5821654725,1440.7915247147,-415.989562895377,251.797519620348,952.346993236071,1165.69521207021,484.472234587149,798.158557123552,1342.14275988619,712.252608158022,791.851369422492,736.139659860847,615.585334839248,780.535059090494,1009.4565711585,596.859917362872,561.016416608265,1076.30808726096,46.2760389849454
701.607693660652,1964.09276353664,3212.4950566163,1239.42762547606,101.152984769816,280.018451121953,949.361030449247,1033.71552968648,534.470293486941,695.313652962367,1426.78974159164,775.295137259415,708.43618211445,771.518945369945,566.133089440881,706.488495329993,1167.10480367572,545.995947629281,398.144092189359,1113.80137052349,46.330543427457
1216.95700370736,1613.86825915051,2122.71355996229,406.93044993675,-390.937180138699,211.51593696503,888.159673255099,1092.11354709344,510.596861870205,617.57242107908,1386.47080892204,614.755498777115,688.066491315721,521.923288780214,635.949699315451,691.821994122919,1197.70598983919,710.115713053574,347.467977089897,1068.77090085438,46.2166670681432
1781.19089062677,3091.32165047799,2975.76319841161,-917.422656611884,-1147.42206879383,313.440215353256,841.830152395106,1161.20906929237,657.317664139753,679.624546675253,1376.72461154473,634.109848587842,608.302792732111,744.226114244624,696.554340694449,756.774133872463,1165.27940692499,709.054783798576,263.572501675867,1067.57266707061,46.3602215751053
1056.41306627728,1420.15276942604,1358.71890130831,-925.659270287269,-292.878775428658,370.076845342398,782.407113166797,1247.89201385085,563.923097733574,634.943888114303,1338.02026164753,666.247555563386,741.010985360594,734.006991412321,688.79887773183,715.598428854559,998.892037563627,488.363763432671,333.614669912199,1053.14598380777,46.1031567886569
222.89246448642,1340.87763149369,2848.85918627917,1050.5340821265,488.347567727041,170.34412548475,763.724473886064,1045.27380426413,515.819967106511,722.599211082865,1308.50105902601,769.374212338305,655.799580515193,779.506088936333,580.028502314914,676.541553276117,1269.76296627762,606.281704343701,373.040181525363,997.232818624993,46.3647145508486
1224.21042239066,525.320452074821,4367.58303077129,717.598122942018,210.530575898058,108.152169858817,958.312532988421,1136.80735916921,420.981576208081,608.956231824984,1216.39236493902,808.886141316391,546.447815011964,821.198323611651,643.578972382965,755.289539305352,1128.14743685293,565.846852353468,462.673270642157,1114.04122272216,46.3668600545354
-493.361946571126,3150.52149931852,3726.26717936301,284.837510328278,-244.069504820541,352.243623608076,898.900833760122,1174.68875981261,509.069676814024,534.383581325042,1454.62600237258,591.56095066542,732.13669794902,689.517008038606,612.791693139723,778.590038810501,1105.610011989,518.820279743594,188.684131565178,988.173113396046,46.2280424108432
2684.8163673015,2005.5862372811,2463.07738035151,925.538670872643,173.188198266414,198.929202187324,869.968756909215,1150.3719286112,458.885076146143,594.93546422565,1319.07221227888,765.364744419739,739.185257181245,629.396971753777,676.452975110018,718.958494384975,1133.89141824347,691.998712104671,371.486512931379,1023.13099196432,46.3872163258151
612.625162806076,1799.72322611152,2359.60044689861,569.216666381351,638.876434256469,351.788861885435,1040.36504620415,1292.74921147816,624.017086451971,651.563846871746,1333.89636570866,705.550876727948,621.637591025226,616.797818883056,569.521693798266,723.150099872351,992.800254366603,570.279779375347,448.256109390976,1125.34223415354,46.2822035858082
2275.41846877676,2981.49500052325,909.569370582049,1450.42344684649,-38.8712720352575,369.016453555546,931.088824434952,1310.61612789277,527.677195871002,546.867315215853,1350.19179466141,800.512506542252,617.186757597179,644.561298868903,555.64552204842,596.493674300466,1153.59558761247,672.271824159442,450.514225688224,1157.0492015593,46.1734885739585
-21.5810296496943,991.519601205707,2202.34165971311,299.655556870863,-1112.94244590194,286.637928597942,892.065494848784,1114.46309807213,459.864253306253,694.974944511078,1434.97710482051,749.356267932644,657.918538235439,650.574006496866,601.781156825245,734.938204850155,1129.35221875661,645.495659758325,213.003632150463,1182.93112787264,46.2812076740284
460.726228247551,2829.80910955633,2320.70541618161,1365.41692797343,745.499489572869,330.065587498356,775.567164206088,1155.05414162388,557.377425533947,663.597689540162,1228.2505928952,837.29577587319,768.897794144626,731.513577695914,655.251876868883,702.955514614591,1246.14238447733,540.84725377278,473.72854443308,1191.48402556494,46.3559366800012
2189.17886253652,1537.52528407254,1334.44511313577,189.663732491249,-759.482455267467,351.216285123852,1088.96260524954,1254.44852572872,504.743310340818,509.603251183555,1292.05840845262,720.719852378697,553.927145703434,617.979637914311,663.190524145438,684.799803351782,1063.80132422882,728.777145753244,505.595836808757,1045.59312421906,46.2516528383465
2361.38353285639,971.825850661234,1701.89664101593,-321.480005780251,-797.509818272455,202.031046834938,961.184222993378,1085.24811291599,541.017548551647,547.229885137549,1355.91715396428,587.291685653144,725.57330309704,807.509084007746,646.950150055743,659.45473747956,1136.10700382241,534.009927268839,523.371364512609,1017.56956442748,46.0576951384174
1383.3805866792,1947.92343438003,3052.1370853132,343.020287717402,-770.107545765266,342.645526728366,871.759503962653,1221.4047322536,641.960250102192,689.254275403266,1543.19435245413,711.869293277616,664.221187474216,728.860647174797,624.318527810065,685.379276564306,1031.26644401847,541.574713216157,460.464191174986,1064.32373658192,46.3663980592735
3258.83516585866,432.892121431861,4261.22105746129,420.865694515884,719.770414735537,345.681306674424,903.436838394652,1217.22859123492,495.504670760751,590.422673475239,1241.98683134307,872.206378363529,703.972125804365,661.971417092523,709.252733692703,697.258205432096,1093.0029187837,659.877383906645,428.687996989208,1183.86807401864,46.5494482330327
2674.89040127563,1105.67847756974,3106.26309202976,2321.80453111452,-332.439808723575,264.607707991045,914.168402120692,1176.88984926621,553.599010109863,570.935743545994,1364.58881032264,754.926832751778,676.115295056105,779.929012765128,622.572338237693,695.341864056471,1065.58152339631,609.001027600061,427.767536977163,1118.7737046234,46.5325925691971
3074.96318867111,753.612512639513,2861.07370917324,-776.06749928253,-710.834292598434,305.940675073989,945.019073711253,1118.50668146261,459.887606887835,684.15831876226,1421.28810679693,751.976792740829,564.86044230058,628.879671779608,654.516247449338,675.680422588485,993.386603798078,654.958835778234,409.078689584406,1053.0684064918,46.293553707371
1197.59057096727,2341.72060985498,3487.35739264628,347.092811617193,811.892280568974,123.986936655602,1101.52277068895,1138.23528925008,363.849572108577,540.474476527505,1555.73182224735,654.601709778909,678.98292385373,638.842802181636,570.977427202094,629.130510258939,1114.80220920907,572.942203612123,420.504302720999,1227.18817761158,46.3545958018563
1892.54424908922,2344.37535526751,2988.44143274451,868.715424706144,-56.5990574549135,126.523059306594,867.994189033462,1171.64034657759,681.074473344968,569.15498095254,1386.12444335955,721.053513903322,752.184859701128,752.120192743343,753.785537474554,715.437725444464,1141.98676368985,530.117413614322,462.317854126537,1182.74564130874,46.4595796520278
3803.45588538508,2025.22661201773,2999.11873040579,2652.38314329067,637.475415994823,128.509784258147,922.106237281575,991.36800814553,516.035651866902,707.096749898627,1273.63808453721,732.186538920007,591.227736598299,811.890989627499,561.362412574653,655.870450491818,1151.96815512219,511.945133600372,615.343958827315,1061.16003391179,46.3491089912689
565.844169818819,4109.66693153026,1961.9818751606,829.68229889904,689.531635343706,189.093252628872,814.088807491703,1187.84830182774,538.481424922021,735.760347005657,1484.62830966284,741.266232213916,793.034550814288,795.830692454501,513.673815601723,685.019584245314,1141.40592772778,570.362563398397,301.216425101746,1151.57346979766,46.1005940661994
2591.82079515153,3174.97107937642,1927.84428993943,-907.509101038125,-552.832374555547,298.689156725308,784.574947390085,1208.11826535203,505.803896167726,600.142435770506,1450.72515663268,647.246162407578,791.424436468166,675.161781902163,710.583613426108,574.335977416382,1254.80035120772,583.431480807901,480.565853792892,1165.34538803202,46.2149370429818
899.69383719397,2163.31895155894,3992.67192585983,34.9971545917351,1119.76768820315,168.200963736852,957.695087764575,1128.54975155285,482.914729207543,610.206502589213,1416.35086072777,712.166832286881,681.725884403849,559.016263364758,496.483493443507,599.055443947109,1025.6091210627,571.744023207829,398.232583299689,1036.95136717277,46.3086828063703
501.646871654563,174.57639182362,3128.83972251971,-1338.11803212452,737.034784513961,253.684887443319,905.71056604305,1110.00237521609,470.111705202077,534.074776325798,1265.51089777083,837.501060662516,650.028897923075,693.920804101413,723.149146229522,634.917333089251,1285.7068928998,478.252394193691,414.995702930282,1036.86300038676,46.2731415090434
1424.7384308413,1541.18453854172,2589.12527015957,581.928793621367,-1799.94333134981,197.838508739111,807.006306945036,1204.48039102109,674.875730501385,776.756594495131,1284.64470302807,761.799681372613,635.153036531191,933.345597410448,758.526886704681,666.6539609555,1240.61179099784,709.456878142441,547.891626991037,1004.78099779542,46.46530212493
2816.52682366222,890.158858085992,3586.21816572029,602.229225487812,-136.214428538547,178.043491307378,956.582237215517,1163.21636605711,480.88361191799,764.588102970189,1342.56654272267,682.891211734916,551.190257754479,834.471700932078,597.390202309192,657.92778939861,1215.91123254552,605.114859504426,408.741248212026,1148.28800589776,46.3651171724608
1923.18436374849,1593.75510706094,4415.21837819692,999.256103830082,-1191.28676248364,363.191342271197,847.438976605016,1129.15226662804,500.391947752004,712.260652925453,1256.58973792247,868.509096846401,643.026396305724,793.16646576804,732.242090529608,651.499618433966,1125.1081836562,683.199301249112,251.706907377569,1134.54910343271,46.5978096179627
525.422394093099,3744.50965205317,2948.66321771819,1932.20672787287,633.96339990165,123.79769541576,916.180992392254,1170.37304946463,512.511650545896,579.593696817279,1370.1213265563,715.960681438071,575.167760840266,642.248405955844,505.07088315814,729.913172058732,1248.14552135627,662.45130971147,95.7807347077596,1114.44569810755,46.3519348939285
1337.4588621911,1523.01722947784,4030.4938892091,-647.477844484044,59.3195806603631,359.355082432435,932.848467263209,1060.08342097216,546.593463800111,608.630914196088,1378.21966173969,776.035665415139,799.452733735459,772.437069411503,633.715580265893,649.170788723662,1021.07656469001,655.538710365897,495.723688235489,1096.25422682959,46.3273023521283
2307.78740853522,2782.3911312755,4756.65908127753,-670.799274143309,-8.21958021936494,272.716668869923,950.755301830686,1225.57585638393,477.799325313152,671.498182637653,1634.8891253229,701.226231003196,729.080381459527,775.030105126036,730.507203082159,694.640464161273,1030.32536750777,584.009622420724,366.524679323883,1073.9986184055,46.5839864787966
